run_id,manifest_path,checkpoint_path,model_type,base_channels,use_se,loss_type,hard_mining_ratio,augment_enabled,augment_factor,use_mixup,budget_per_class,budget_seed,used_pretrained_init,target_db5_keys,incremental_mode,incremental_reused_class_count,incremental_new_class_count,test_accuracy,test_macro_f1,test_macro_recall,event_action_accuracy,event_action_macro_f1,top_confusion_pair
s3_demo3_0317_ma_baseline_s42,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_baseline_s42/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.7769607843137255,0.8055555555555556,0.8125,0.7857142857142857,CONTINUE<->WRIST_CW:4
s3_demo3_0317_ma_scr_01_lcross_entropy_bc16_fz6_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_01_lcross_entropy_bc16_fz6_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.7432971014492753,0.7916666666666666,0.75,0.7299145299145299,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_02_lcross_entropy_bc16_fz6_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_02_lcross_entropy_bc16_fz6_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.570342509603073,0.6180555555555556,0.5625,0.4484848484848485,TENSE_OPEN<->THUMB_UP:4
s3_demo3_0317_ma_scr_03_lcross_entropy_bc16_fz6_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_03_lcross_entropy_bc16_fz6_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9038461538461539,0.8322676896845695,0.8541666666666666,0.875,0.8412698412698413,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_04_lcross_entropy_bc16_fz8_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_04_lcross_entropy_bc16_fz8_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.7204131652661064,0.7847222222222222,0.8125,0.7267399267399267,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_05_lcross_entropy_bc16_fz8_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_05_lcross_entropy_bc16_fz8_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9230769230769231,0.8841853798375536,0.9166666666666666,0.9375,0.9267399267399267,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_06_lcross_entropy_bc16_fz8_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_06_lcross_entropy_bc16_fz8_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8269230769230769,0.7045171685206804,0.7569444444444444,0.75,0.7203907203907204,CONTINUE<->WRIST_CW:4
s3_demo3_0317_ma_scr_07_lcross_entropy_bc16_fz10_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_07_lcross_entropy_bc16_fz10_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8846153846153846,0.7742952699474439,0.8125,0.8125,0.7802197802197802,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_08_lcross_entropy_bc16_fz10_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_08_lcross_entropy_bc16_fz10_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.7054329194364313,0.7777777777777778,0.8125,0.7267399267399267,CONTINUE<->WRIST_CW:4
s3_demo3_0317_ma_scr_09_lcross_entropy_bc16_fz10_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_09_lcross_entropy_bc16_fz10_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.7185828877005347,0.8055555555555556,0.75,0.719047619047619,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_10_lcross_entropy_bc24_fz6_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_10_lcross_entropy_bc24_fz6_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.7227941176470589,0.7847222222222222,0.8125,0.7267399267399267,CONTINUE<->THUMB_UP:2
s3_demo3_0317_ma_scr_11_lcross_entropy_bc24_fz6_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_11_lcross_entropy_bc24_fz6_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9423076923076923,0.8590909090909091,0.875,0.8125,0.8121212121212121,TENSE_OPEN<->THUMB_UP:2
s3_demo3_0317_ma_scr_12_lcross_entropy_bc24_fz6_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_12_lcross_entropy_bc24_fz6_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.759963768115942,0.7916666666666666,0.75,0.7388888888888889,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_13_lcross_entropy_bc24_fz8_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_13_lcross_entropy_bc24_fz8_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9230769230769231,0.9227941176470589,0.9722222222222222,1.0,1.0,CONTINUE<->WRIST_CW:4
s3_demo3_0317_ma_scr_14_lcross_entropy_bc24_fz8_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_14_lcross_entropy_bc24_fz8_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8076923076923077,0.653403785756727,0.6805555555555556,0.625,0.6103896103896105,CONTINUE<->WRIST_CW:4
s3_demo3_0317_ma_scr_15_lcross_entropy_bc24_fz8_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_15_lcross_entropy_bc24_fz8_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8269230769230769,0.649859943977591,0.7013888888888888,0.6875,0.6251526251526252,CONTINUE<->WRIST_CW:4
s3_demo3_0317_ma_scr_16_lcross_entropy_bc24_fz10_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_16_lcross_entropy_bc24_fz10_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8076923076923077,0.6575337597725658,0.6944444444444444,0.6875,0.6352941176470589,CONTINUE<->WRIST_CW:4
s3_demo3_0317_ma_scr_17_lcross_entropy_bc24_fz10_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_17_lcross_entropy_bc24_fz10_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.7593678905540651,0.7986111111111112,0.8125,0.7792207792207791,CONTINUE<->WRIST_CW:5
s3_demo3_0317_ma_scr_18_lcross_entropy_bc24_fz10_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_18_lcross_entropy_bc24_fz10_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.7887662527697645,0.8402777777777778,0.875,0.8412698412698413,CONTINUE<->WRIST_CW:5
s3_demo3_0317_ma_scr_19_lcb_focal_bc16_fz6_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_19_lcb_focal_bc16_fz6_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.6933788007956805,0.7291666666666666,0.6875,0.6560846560846562,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_20_lcb_focal_bc16_fz6_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_20_lcb_focal_bc16_fz6_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8269230769230769,0.7075337597725657,0.7569444444444444,0.75,0.7203907203907204,CONTINUE<->WRIST_CW:5
s3_demo3_0317_ma_scr_21_lcb_focal_bc16_fz6_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_21_lcb_focal_bc16_fz6_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9038461538461539,0.8238095238095238,0.8402777777777778,0.8125,0.8138528138528138,THUMB_UP<->WRIST_CW:2
s3_demo3_0317_ma_scr_22_lcb_focal_bc16_fz8_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_22_lcb_focal_bc16_fz8_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.6575899843505477,0.701388888888889,0.5625,0.5608465608465608,TENSE_OPEN<->THUMB_UP:4
s3_demo3_0317_ma_scr_23_lcb_focal_bc16_fz8_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_23_lcb_focal_bc16_fz8_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.7887662527697645,0.8402777777777778,0.875,0.8412698412698413,CONTINUE<->WRIST_CW:5
s3_demo3_0317_ma_scr_24_lcb_focal_bc16_fz8_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_24_lcb_focal_bc16_fz8_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.7144607843137255,0.7638888888888888,0.75,0.7222222222222222,CONTINUE<->WRIST_CW:4
s3_demo3_0317_ma_scr_25_lcb_focal_bc16_fz10_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_25_lcb_focal_bc16_fz10_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8076923076923077,0.5772256728778468,0.625,0.5625,0.49523809523809526,TENSE_OPEN<->THUMB_UP:4
s3_demo3_0317_ma_scr_26_lcb_focal_bc16_fz10_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_26_lcb_focal_bc16_fz10_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9038461538461539,0.794368483629047,0.8055555555555556,0.75,0.7488344988344987,THUMB_UP<->WRIST_CW:2
s3_demo3_0317_ma_scr_27_lcb_focal_bc16_fz10_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_27_lcb_focal_bc16_fz10_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8269230769230769,0.6022211701582041,0.6597222222222222,0.5,0.48412698412698413,TENSE_OPEN<->THUMB_UP:5
s3_demo3_0317_ma_scr_28_lcb_focal_bc24_fz6_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_28_lcb_focal_bc24_fz6_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.6124999999999999,0.6666666666666666,0.5,0.48333333333333334,TENSE_OPEN<->THUMB_UP:5
s3_demo3_0317_ma_scr_29_lcb_focal_bc24_fz6_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_29_lcb_focal_bc24_fz6_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.7884615384615384,0.5506710146745266,0.6319444444444444,0.625,0.5079365079365079,TENSE_OPEN<->THUMB_UP:4
s3_demo3_0317_ma_scr_30_lcb_focal_bc24_fz6_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_30_lcb_focal_bc24_fz6_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.7313432835820896,0.7777777777777778,0.8125,0.7333333333333334,CONTINUE<->WRIST_CW:5
s3_demo3_0317_ma_scr_31_lcb_focal_bc24_fz8_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_31_lcb_focal_bc24_fz8_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.7887662527697645,0.8402777777777778,0.875,0.8412698412698413,CONTINUE<->WRIST_CW:3
s3_demo3_0317_ma_scr_32_lcb_focal_bc24_fz8_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_32_lcb_focal_bc24_fz8_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8269230769230769,0.6948179271708684,0.7638888888888888,0.6875,0.6868686868686869,CONTINUE<->THUMB_UP:3
s3_demo3_0317_ma_scr_33_lcb_focal_bc24_fz8_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_33_lcb_focal_bc24_fz8_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8846153846153846,0.7205128205128205,0.75,0.625,0.6273504273504273,TENSE_OPEN<->THUMB_UP:3
s3_demo3_0317_ma_scr_34_lcb_focal_bc24_fz10_elr0p24_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_34_lcb_focal_bc24_fz10_elr0p24_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.6325757575757576,0.625,0.5,0.51010101010101,TENSE_OPEN<->THUMB_UP:5
s3_demo3_0317_ma_scr_35_lcb_focal_bc24_fz10_elr0p3_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_35_lcb_focal_bc24_fz10_elr0p3_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8461538461538461,0.756298720302232,0.8194444444444444,0.8125,0.7979797979797979,CONTINUE<->WRIST_CW:5
s3_demo3_0317_ma_scr_36_lcb_focal_bc24_fz10_elr0p36_ptoff,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_scr_36_lcb_focal_bc24_fz10_elr0p36_ptoff/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cb_focal,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8269230769230769,0.7075337597725657,0.7569444444444444,0.75,0.7203907203907204,CONTINUE<->WRIST_CW:5
s3_demo3_0317_ma_long_c1_s42,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_long_c1_s42/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9038461538461539,0.7840246607852241,0.7847222222222223,0.75,0.7380952380952381,TENSE_OPEN<->THUMB_UP:2
s3_demo3_0317_ma_long_c1_s52,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed52_v2.json,artifacts/runs/s3_demo3_0317_ma_long_c1_s52/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9038461538461539,0.765151515151515,0.75,0.6875,0.6868686868686869,THUMB_UP<->WRIST_CW:3
s3_demo3_0317_ma_long_c1_s62,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed62_v2.json,artifacts/runs/s3_demo3_0317_ma_long_c1_s62/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,24,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.8653846153846154,0.660218253968254,0.6666666666666667,0.5625,0.546957671957672,THUMB_UP<->WRIST_CW:4
s3_demo3_0317_ma_long_c2_s42,/home/ma-user/work/HuaWei_ict_rc/code/artifacts/splits/s3_demo3_0317_ma_demo3_seed42_v2.json,artifacts/runs/s3_demo3_0317_ma_long_c2_s42/checkpoints/event_onset_best.ckpt,event_onset_two_stage_demo3,16,True,cross_entropy,0.0,False,1,False,0,42,False,"TENSE_OPEN,THUMB_UP,WRIST_CW",False,0,0,0.9230769230769231,0.8124129391735025,0.826388888888889,0.8125,0.7802197802197802,TENSE_OPEN<->THUMB_UP:3
